name,url,city
36. Caribe Plaza Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297476-d4494059-Reviews-Caribe_Plaza_Centro_Comercial-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
37. Plaza Fernández Madrid,https://www.tripadvisor.co/Attraction_Review-g297476-d8634497-Reviews-Plaza_Fernandez_Madrid-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
38. Vivarium del Caribe,https://www.tripadvisor.co/Attraction_Review-g297476-d13820600-Reviews-Vivarium_del_Caribe-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
39. Alcaldia de Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d7726895-Reviews-Alcaldia_de_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
40. Mall Plaza El Castillo,https://www.tripadvisor.co/Attraction_Review-g297476-d5408919-Reviews-Mall_Plaza_El_Castillo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
41. Universidad de Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d7395100-Reviews-Universidad_de_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
42. Galeón Bucanero,https://www.tripadvisor.co/Attraction_Review-g297476-d6778713-Reviews-Galeon_Bucanero-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
43. Muelle de los Pegasos,https://www.tripadvisor.co/Attraction_Review-g297476-d10223683-Reviews-Muelle_de_los_Pegasos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
44. Plaza de la Proclamación,https://www.tripadvisor.co/Attraction_Review-g297476-d8634446-Reviews-Plaza_de_la_Proclamacion-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
45. Sun Nao Casino,https://www.tripadvisor.co/Attraction_Review-g297476-d8141298-Reviews-Sun_Nao_Casino-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
46. Baluarte de Santo Domingo,https://www.tripadvisor.co/Attraction_Review-g297476-d10499818-Reviews-Baluarte_de_Santo_Domingo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
47. Baluarte de San Francisco Javier,https://www.tripadvisor.co/Attraction_Review-g297476-d12454506-Reviews-Baluarte_de_San_Francisco_Javier-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
48. Monumento a Pedro de Heredia,https://www.tripadvisor.co/Attraction_Review-g297476-d8282518-Reviews-Monumento_a_Pedro_de_Heredia-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
49. Zona Kids Club en Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d25326479-Reviews-Zona_Kids_Club_en_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
50. Centro Cultural Ciudad Móvil,https://www.tripadvisor.co/Attraction_Review-g297476-d6225034-Reviews-Centro_Cultural_Ciudad_Movil-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
51. Plaza De Los Coches,https://www.tripadvisor.co/Attraction_Review-g297476-d11660532-Reviews-Plaza_De_Los_Coches-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
52. La Presentación Casa Museo Arte y Cultura,https://www.tripadvisor.co/Attraction_Review-g297476-d8627583-Reviews-La_Presentacion_Casa_Museo_Arte_y_Cultura-Cartagena_Cartagena_District_Bolivar_De.html,Cartagena
53. Monumento a la India Catalina,https://www.tripadvisor.co/Attraction_Review-g297476-d7181000-Reviews-Monumento_a_la_India_Catalina-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
54. Miramar Beach Club,https://www.tripadvisor.co/Attraction_Review-g297476-d15187971-Reviews-Miramar_Beach_Club-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
55. Cartagena Autentica Experiences,https://www.tripadvisor.co/Attraction_Review-g297476-d23791367-Reviews-Cartagena_Autentica_Experiences-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
56. Arte Getsemani,https://www.tripadvisor.co/Attraction_Review-g297476-d12969362-Reviews-Arte_Getsemani-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
57. Playas de Marbella,https://www.tripadvisor.co/Attraction_Review-g297476-d10417082-Reviews-Playas_de_Marbella-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
58. Playa de Castillo Grande,https://www.tripadvisor.co/Attraction_Review-g297476-d10509434-Reviews-Playa_de_Castillo_Grande-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
59. NH Galeria,https://www.tripadvisor.co/Attraction_Review-g297476-d8638077-Reviews-NH_Galeria-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
